source_round,source_rank,source_title,source_year,source_category,source_score,source_citationCount,source_seed_hit_count,source_paperId,paperId,title,year,citationCount,venue,authors,doi,arxiv,url,abstract,intents,isInfluential,citation_or_reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,2c6137fb1415b22059d478f6c172aefa84b86d1a,EcoGym: Evaluating LLMs for Long-Horizon Plan-and-Execute in Interactive Economies,2026,0,arXiv.org,Xavier Hu; Jinxiang Xia; Shengze Xu; Kangqi Song; Yishuo Yuan; Guibin Zhang; Jincheng Ren; Boyu Feng; Li Lu; Tieyong Zeng; Jiaheng Liu; Minghao Liu; He Zhu; Y. Jiang; Wei Wang; Wangchunshu Zhou,10.48550/arXiv.2602.09514,2602.09514,https://www.semanticscholar.org/paper/2c6137fb1415b22059d478f6c172aefa84b86d1a,"Long-horizon planning is widely recognized as a core capability of autonomous LLM-based agents; however, current evaluation frameworks suffer from being largely episodic, domain-specific, or insufficiently grounded in persistent economic dynamics. We introduce EcoGym, a generalizable benchmark for continuous plan-and-execute decision making in interactive economies. EcoGym comprises three diverse environments: Vending (adapted from the closed-source Vending-Bench, with full open-source release), Freelance (new), and Operation (new), implemented in a unified decision-making process with standardized interfaces, and budgeted actions over an effectively unbounded horizon (1000+ steps if 365 day-loops for evaluation). The evaluation of EcoGym is based on business-relevant outcomes (e.g., net worth, income, and DAU), targeting long-term strategic coherence and robustness under partial observability and stochasticity. Experiments across eleven leading LLMs expose a systematic tension: no single model dominates across all three scenarios. Critically, we find that models exhibit significant suboptimality in either high-level strategies or efficient actions executions. EcoGym is released as an open, extensible testbed for transparent long-horizon agent evaluation and for studying controllability utility trade-offs in economic settings.",,False,citation
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,2764cddb113e7c15e5248fc6a6140ede889e5c73,Research on asset pricing model in the new energy industry: a quantitative innovation path based on BERT feature extraction and SFT,2025,0,"International Conference on Machine Learning, Neural Networks and Computer Software",Yipu Liu,10.1117/12.3093077,,https://www.semanticscholar.org/paper/2764cddb113e7c15e5248fc6a6140ede889e5c73,"LLMs not only possess powerful capabilities in data analysis, natural language processing, and intelligent decision-making, but also deeply integrate professional knowledge, drive multi-source data in real-time, and adapt to diverse application scenarios. The core value of LLMs lies in combining artificial intelligence with the specific needs of vertical fields. In the future, LLMs will be deeply coupled with quantitative models, dynamically adjusting factors through real-time parsing of unstructured text and enhancing the interpretability of models. In recent years, as a core area of national strategy, the energy industry is highly dependent on government policy guidance, covering multiple dimensions such as regulatory formulation, subsidy incentives, and strategic planning. Currently, the application of large models in the energy industry mainly focuses on traditional structured data, while the sentiment analysis of unstructured text data and the quantitative processing of asset pricing models have not yet been deeply integrated. This paper innovatively integrates large language models into the entire workflow of multi-factor asset pricing models in the energy industry: It realizes the conversion of unstructured data such as policy texts and industry white papers into structured quantitative factors through BERT feature extraction; it adopts the Llama Factory tool to perform supervised fine -tuning on the Qwen2.5-0.5B-Instruct large model, combining LoRA matrix injection, model quantization compression, and hyperparameter optimization technologies to significantly improve the model’s semantic understanding accuracy of new energy professional terminology and policy intensity; it provides a reliable technical paradigm for asset pricing models driven by unstructured data.",,False,citation
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,9b8944c299cd7ce32db8bf187b96b508bede49d1,LiveTradeBench: Seeking Real-World Alpha with Large Language Models,2025,10,arXiv.org,Haofei Yu; Fenghai Li; Jiaxuan You,10.48550/arXiv.2511.03628,2511.03628,https://www.semanticscholar.org/paper/9b8944c299cd7ce32db8bf187b96b508bede49d1,"Large language models (LLMs) achieve strong performance across benchmarks--from knowledge quizzes and math reasoning to web-agent tasks--but these tests occur in static settings, lacking real dynamics and uncertainty. Consequently, they evaluate isolated reasoning or problem-solving rather than decision-making under uncertainty. To address this, we introduce LiveTradeBench, a live trading environment for evaluating LLM agents in realistic and evolving markets. LiveTradeBench follows three design principles: (i) Live data streaming of market prices and news, eliminating dependence on offline backtesting and preventing information leakage while capturing real-time uncertainty; (ii) a portfolio-management abstraction that extends control from single-asset actions to multi-asset allocation, integrating risk management and cross-asset reasoning; and (iii) multi-market evaluation across structurally distinct environments--U.S. stocks and Polymarket prediction markets--differing in volatility, liquidity, and information flow. At each step, an agent observes prices, news, and its portfolio, then outputs percentage allocations that balance risk and return. Using LiveTradeBench, we run 50-day live evaluations of 21 LLMs across families. Results show that (1) high LMArena scores do not imply superior trading outcomes; (2) models display distinct portfolio styles reflecting risk appetite and reasoning dynamics; and (3) some LLMs effectively leverage live signals to adapt decisions. These findings expose a gap between static evaluation and real-world competence, motivating benchmarks that test sequential decision making and consistency under live uncertainty.",,False,citation
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,4288cd19b3d52174da488f45cc00c2abf108ef51,"Empowering Real-World: A Survey on the Technology, Practice, and Evaluation of LLM-driven Industry Agents",2025,1,arXiv.org,Yihong Tang; Kehai Chen; Liang Yue; Jinxin Fan; Caishen Zhou; Xiaoguang Li; Yuyang Zhang; Mingming Zhao; Shixiong Kai; Kaiyang Guo; Xingshan Zeng; Wenjing Cun; Lifeng Shang; Min Zhang,10.48550/arXiv.2510.17491,2510.17491,https://www.semanticscholar.org/paper/4288cd19b3d52174da488f45cc00c2abf108ef51,"With the rise of large language models (LLMs), LLM agents capable of autonomous reasoning, planning, and executing complex tasks have become a frontier in artificial intelligence. However, how to translate the research on general agents into productivity that drives industry transformations remains a significant challenge. To address this, this paper systematically reviews the technologies, applications, and evaluation methods of industry agents based on LLMs. Using an industry agent capability maturity framework, it outlines the evolution of agents in industry applications, from""process execution systems""to""adaptive social systems.""First, we examine the three key technological pillars that support the advancement of agent capabilities: Memory, Planning, and Tool Use. We discuss how these technologies evolve from supporting simple tasks in their early forms to enabling complex autonomous systems and collective intelligence in more advanced forms. Then, we provide an overview of the application of industry agents in real-world domains such as digital engineering, scientific discovery, embodied intelligence, collaborative business execution, and complex system simulation. Additionally, this paper reviews the evaluation benchmarks and methods for both fundamental and specialized capabilities, identifying the challenges existing evaluation systems face regarding authenticity, safety, and industry specificity. Finally, we focus on the practical challenges faced by industry agents, exploring their capability boundaries, developmental potential, and governance issues in various scenarios, while providing insights into future directions. By combining technological evolution with industry practices, this review aims to clarify the current state and offer a clear roadmap and theoretical foundation for understanding and building the next generation of industry agents.",,False,citation
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,be8e14fdedf1b3edd32ae453e524f5b5ee727a7e,ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,2025,2,arXiv.org,Charidimos Papadakis; Angeliki Dimitriou; Giorgos Filandrianos; Maria Lymperaiou; Konstantinos Thomas; G. Stamou,10.48550/arXiv.2510.15949,2510.15949,https://www.semanticscholar.org/paper/be8e14fdedf1b3edd32ae453e524f5b5ee727a7e,"Large language models show promise for financial decision-making, yet deploying them as autonomous trading agents raises fundamental challenges: how to adapt instructions when rewards arrive late and obscured by market noise, how to synthesize heterogeneous information streams into coherent decisions, and how to bridge the gap between model outputs and executable market actions. We present ATLAS (Adaptive Trading with LLM AgentS), a unified multi-agent framework that integrates structured information from markets, news, and corporate fundamentals to support robust trading decisions. Within ATLAS, the central trading agent operates in an order-aware action space, ensuring that outputs correspond to executable market orders rather than abstract signals. The agent can incorporate feedback while trading using Adaptive-OPRO, a novel prompt-optimization technique that dynamically adapts the prompt by incorporating real-time, stochastic feedback, leading to increasing performance over time. Across regime-specific equity studies and multiple LLM families, Adaptive-OPRO consistently outperforms fixed prompts, while reflection-based feedback fails to provide systematic gains.",,True,citation
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,9de263bfddf6888f928bc66837f1dd788289de13,BizFinBench: A Business-Driven Real-World Financial Benchmark for Evaluating LLMs,2025,17,arXiv.org,Guilong Lu; Xuntao Guo; Rongjunchen Zhang; Wenqiao Zhu; Ji Liu,10.48550/arXiv.2505.19457,2505.19457,https://www.semanticscholar.org/paper/9de263bfddf6888f928bc66837f1dd788289de13,"Large language models excel in general tasks, yet assessing their reliability in logic-heavy, precision-critical domains like finance, law, and healthcare remains challenging. To address this, we introduce BizFinBench, the first benchmark specifically designed to evaluate LLMs in real-world financial applications. BizFinBench consists of 6,781 well-annotated queries in Chinese, spanning five dimensions: numerical calculation, reasoning, information extraction, prediction recognition, and knowledge-based question answering, grouped into nine fine-grained categories. The benchmark includes both objective and subjective metrics. We also introduce IteraJudge, a novel LLM evaluation method that reduces bias when LLMs serve as evaluators in objective metrics. We benchmark 25 models, including both proprietary and open-source systems. Extensive experiments show that no model dominates across all tasks. Our evaluation reveals distinct capability patterns: (1) In Numerical Calculation, Claude-3.5-Sonnet (63.18) and DeepSeek-R1 (64.04) lead, while smaller models like Qwen2.5-VL-3B (15.92) lag significantly; (2) In Reasoning, proprietary models dominate (ChatGPT-o3: 83.58, Gemini-2.0-Flash: 81.15), with open-source models trailing by up to 19.49 points; (3) In Information Extraction, the performance spread is the largest, with DeepSeek-R1 scoring 71.46, while Qwen3-1.7B scores 11.23; (4) In Prediction Recognition, performance variance is minimal, with top models scoring between 39.16 and 50.00. We find that while current LLMs handle routine finance queries competently, they struggle with complex scenarios requiring cross-concept reasoning. BizFinBench offers a rigorous, business-aligned benchmark for future research. The code and dataset are available at https://github.com/HiThink-Research/BizFinBench.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,c7222821cb1f03f223d561126be66dcbc94ebe03,Risk management strategies: Navigating volatility in complex financial market environments,2025,18,World Journal of Advanced Research and Reviews,Ashimiyu Nafiu; Salaam Olawale Balogun; Courage Oko-Odion; Olanrewaju Olukoya Odumuwagun,10.30574/wjarr.2025.25.1.0057,,https://www.semanticscholar.org/paper/c7222821cb1f03f223d561126be66dcbc94ebe03,"The complexities of modern financial markets, characterized by heightened volatility and uncertainty, have necessitated the evolution of advanced risk management strategies. As global markets become increasingly interconnected, financial institutions, investors, and policymakers face unprecedented challenges in identifying, assessing, and mitigating risks. Effective risk management has emerged as a cornerstone of financial stability, requiring a blend of traditional methods and innovative tools. This paper explores comprehensive strategies for navigating volatility in complex financial environments, addressing systemic, credit, market, and operational risks. Traditional approaches, such as portfolio diversification and value-at-risk (VaR) modelling, remain foundational but are now complemented by cutting-edge technologies, including artificial intelligence (AI), machine learning (ML), and big data analytics. These tools enable real-time monitoring, predictive analytics, and stress testing, enhancing the capacity to anticipate and respond to emerging threats. Additionally, the integration of blockchain technology offers improved transparency and resilience in financial transactions, further mitigating systemic vulnerabilities. Case studies from diverse sectors highlight the practical applications of these strategies, illustrating how robust risk management frameworks can minimize losses, enhance profitability, and ensure regulatory compliance. The paper also examines the role of regulatory frameworks in shaping risk management practices and emphasizes the importance of a proactive, adaptive approach in navigating volatile market conditions. By combining traditional methodologies with technological advancements, financial institutions can build resilient systems capable of withstanding shocks and fostering long-term stability. This paper concludes by identifying emerging trends, such as quantum computing and decentralized finance, as transformative forces likely to redefine risk management in the future.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,e3dd4964c07c914a0ccca2e2f3ed6410f8a86a6a,TradingAgents: Multi-Agents LLM Financial Trading Framework,2024,139,arXiv.org,Yijia Xiao; Edward Sun; Di Luo; Wei Wang,10.48550/arXiv.2412.20138,2412.20138,https://www.semanticscholar.org/paper/e3dd4964c07c914a0ccca2e2f3ed6410f8a86a6a,"Significant progress has been made in automated problem-solving using societies of agents powered by large language models (LLMs). In finance, efforts have largely focused on single-agent systems handling specific tasks or multi-agent frameworks independently gathering data. However, the multi-agent systems' potential to replicate real-world trading firms' collaborative dynamics remains underexplored. TradingAgents proposes a novel stock trading framework inspired by trading firms, featuring LLM-powered agents in specialized roles such as fundamental analysts, sentiment analysts, technical analysts, and traders with varied risk profiles. The framework includes Bull and Bear researcher agents assessing market conditions, a risk management team monitoring exposure, and traders synthesizing insights from debates and historical data to make informed decisions. By simulating a dynamic, collaborative trading environment, this framework aims to improve trading performance. Detailed architecture and extensive experiments reveal its superiority over baseline models, with notable improvements in cumulative returns, Sharpe ratio, and maximum drawdown, highlighting the potential of multi-agent LLM frameworks in financial trading. TradingAgents is available at https://github.com/TauricResearch/TradingAgents.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,a8d9846e3faa0d496c0ce08b31499cf3aebca94a,JAX-LOB: A GPU-Accelerated limit order book simulator to unlock large scale reinforcement learning for trading,2023,26,International Conference on AI in Finance,Sascha Frey; Kang Li; Peer Nagy; Silvia Sapora; Chris Xiaoxuan Lu; Stefan Zohren; J. Foerster; A. Calinescu,10.1145/3604237.3626880,2308.13289,https://www.semanticscholar.org/paper/a8d9846e3faa0d496c0ce08b31499cf3aebca94a,"Financial exchanges across the world use limit order books (LOBs) to process orders and match trades. For research purposes it is important to have large scale efficient simulators of LOB dynamics. LOB simulators have previously been implemented in the context of agent-based models (ABMs), reinforcement learning (RL) environments, and generative models, processing order flows from historical data sets and hand-crafted agents alike. For many applications, there is a requirement for processing multiple books, either for the calibration of ABMs or for the training of RL agents. We showcase the first GPU-enabled LOB simulator designed to process thousands of books in parallel, whether for identical or different securities, with an up to 75x faster per-message processing time. The implementation of our simulator – JAX-LOB – is based on design choices that aim to best exploit the powers of JAX without compromising on the realism of LOB-related mechanisms. We integrate JAX-LOB with other JAX packages, to provide an example of how one may address an optimal execution problem with reinforcement learning, and to share some preliminary results from end-to-end RL training on GPUs. The project code is available on GitHub 1",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,cc3cb6b0ea04eb35c1907e3917a4db4b435c95b1,FinRL-Meta: Market Environments and Benchmarks for Data-Driven Financial Reinforcement Learning,2022,113,Neural Information Processing Systems,Xiao-Yang Liu; Ziyi Xia; Jingyang Rui; Jiechao Gao; Hongyang Yang; Ming Zhu; Chris Wang; Zhaoran Wang; Jian Guo,10.2139/ssrn.4253139,2211.03107,https://www.semanticscholar.org/paper/cc3cb6b0ea04eb35c1907e3917a4db4b435c95b1,"Finance is a particularly difficult playground for deep reinforcement learning. However, establishing high-quality market environments and benchmarks for financial reinforcement learning is challenging due to three major factors, namely, low signal-to-noise ratio of financial data, survivorship bias of historical data, and model overfitting in the backtesting stage. In this paper, we present an openly accessible FinRL-Meta library that has been actively maintained by the AI4Finance community. First, following a DataOps paradigm, we will provide hundreds of market environments through an automatic pipeline that collects dynamic datasets from real-world markets and processes them into gym-style market environments. Second, we reproduce popular papers as stepping stones for users to design new trading strategies. We also deploy the library on cloud platforms so that users can visualize their own results and assess the relative performance via community-wise competitions. Third, FinRL-Meta provides tens of Jupyter/Python demos organized into a curriculum and a documentation website to serve the rapidly growing community. FinRL-Meta is available at: https://github.com/AI4Finance-Foundation/FinRL-Meta",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,1fc643611860d9cb46df0251c35c2c55a941f3f2,FinRL: A Deep Reinforcement Learning Library for Automated Stock Trading in Quantitative Finance,2020,178,Social Science Research Network,Xiao-Yang Liu; Hongyang Yang; Qian Chen; Runjia Zhang; Liuqing Yang; Bowen Xiao; Chris Wang,10.2139/SSRN.3737859,2011.09607,https://www.semanticscholar.org/paper/1fc643611860d9cb46df0251c35c2c55a941f3f2,"As deep reinforcement learning (DRL) has been recognized as an effective approach in quantitative finance, getting hands-on experiences is attractive to beginners. However, to train a practical DRL trading agent that decides where to trade, at what price, and what quantity involves error-prone and arduous development and debugging. In this paper, we introduce a DRL library FinRL that facilitates beginners to expose themselves to quantitative finance and to develop their own stock trading strategies. Along with easily-reproducible tutorials, FinRL library allows users to streamline their own developments and to compare with existing schemes easily. Within FinRL, virtual environments are configured with stock market datasets, trading agents are trained with neural networks, and extensive backtesting is analyzed via trading performance. Moreover, it incorporates important trading constraints such as transaction cost, market liquidity and the investor's degree of risk-aversion. FinRL is featured with completeness, hands-on tutorial and reproducibility that favors beginners: (i) at multiple levels of time granularity, FinRL simulates trading environments across various stock markets, including NASDAQ-100, DJIA, SP (ii) organized in a layered architecture with modular structure, FinRL provides fine-tuned state-of-the-art DRL algorithms (DQN, DDPG, PPO, SAC, A2C, TD3, etc.), commonly-used reward functions and standard evaluation baselines to alleviate the debugging workloads and promote the reproducibility, and (iii) being highly extendable, FinRL reserves a complete set of user-import interfaces. Furthermore, we incorporated three application demonstrations, namely single stock trading, multiple stock trading, and portfolio allocation. The FinRL library will be available on Github at link this https URL.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,2262d43178de9d16b90f622624a0a59906c309fd,ABIDES: Towards High-Fidelity Multi-Agent Market Simulation,2020,86,SIGSIM Principles of Advanced Discrete Simulation,David Byrd; Maria Hybinette; T. Balch,10.1145/3384441.3395986,,https://www.semanticscholar.org/paper/2262d43178de9d16b90f622624a0a59906c309fd,"We introduce ABIDES, an open source Agent-Based Interactive Discrete Event Simulation environment. ABIDES is designed from the ground up to support agent-based research in market applications. While proprietary simulations are available within trading firms, there are no broadly available high-fidelity market simulation environments. ABIDES enables the simulation of tens of thousands of trading agents interacting with an exchange agent to facilitate transactions. It supports configurable pairwise noisy network latency between each individual agent as well as the exchange. Our simulator's message-based design is modeled after NASDAQ's published equity trading protocols ITCH and OUCH. We introduce the design of the simulator and illustrate its use and configuration with sample code, validating the environment with example trading scenarios. The utility of ABIDES for financial research is illustrated through experiments to develop a market impact model. The core of ABIDES is a general-purpose discrete event simulation, and we demonstrate its breadth of application with a non-finance work-in-progress simulating secure multiparty federated learning. We close with discussion of additional experimental problems it can be, or is being, used to explore, such as the development of machine learning trading algorithms. We hope that the availability of such a platform will facilitate research in this important area.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,8d4c422941d7f764c690f94ce4fd978ff2993e6a,RISK METRICS AND FINE TUNING OF HIGH‐FREQUENCY  TRADING STRATEGIES,2015,95,,Á. Cartea; S. Jaimungal,10.1111/mafi.12023,,https://www.semanticscholar.org/paper/8d4c422941d7f764c690f94ce4fd978ff2993e6a,,,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,25ad81d2f575d045bd1083c95a02b9b4b68a912e,Models,2009,1691,The SAGE Encyclopedia of Research Design,E. Derman,10.2469/faj.v65.n1.5,,https://www.semanticscholar.org/paper/25ad81d2f575d045bd1083c95a02b9b4b68a912e,"This article analyzes the methodology of modeling in the physical sciences and in finance. Whereas hobbyists’ models aim for realistic resemblance to the object of the model, physics models aim for accurate divination. Financial models, the article argues, can at best aim to extrapolate or interpolate from the known prices of liquid securities to the unknown values of illiquid ones. Financial models are therefore best regarded as a collection of mathematically consistent, parallel “thought universes,” each of which will always be far too simple to resemble the real financial world, but whose exploration as a whole can nevertheless provide valuable insight. Although models in physics resemble models in finance, the resemblance is superficial. Models in physics aim at divination—foretelling the future and controlling it. Physicists use two different approaches in creating models. The first approach is to build what physicists call a fundamental model, which describes the dynamics behind events in the real world. A fundamental model consists of a system of principles, usually formulated mathematically, that is used to draw causal inferences about future behavior. Dynamics and causality are a fundamental model’s essential characteristics. The second type of model is what physicists call a phenomenological model. Like fundamental models, phenomenological models are used to make predictions, but they do not state absolute principles; instead, they make pragmatic analogies between things that one would like to understand and things that one already understands from fundamental models. The analogies can be descriptive and useful, but analogies are self-limiting and often have a toylike quality. In physics, one does not delude oneself into thinking of analogies as truth. In finance, in contrast, models are used less for divination than for interpolation or extrapolation from the known dollar prices of liquid securities to the unknown dollar values of illiquid securities. Most financial models do not predict the future; instead, they allow us to compare different prices in the present. In contrast to both fundamental and phenomenological physics models, the truth of a financial model is almost indeterminable because fair value is unknown. If fair value were precisely calculable, markets would not exist. The only law of financial modeling is the law of one price, or the principle of no riskless arbitrage, which states that any two securities with identical estimated future payoffs, no matter how the future turns out, should have identical current prices. The law of one price—this valuation by analogy—is the only genuine law in quantitative finance, and it is not a law of nature. It is a general reflection on the practices of human beings—who, when they have enough time and enough information, will grab a bargain when they see one. The law of one price usually holds over the long run in well-oiled markets with enough savvy participants, but short-lived and even long-lived and persistent exceptions can always be found. How do we use the law of one price to determine value? If we want to estimate the unknown value of a target security, we must find some other replicating portfolio—a collection of liquid securities that has the same estimated future payoffs as the target no matter how the future turns out. The target’s value is simply the value of the replicating portfolio. Where do models come in? One needs a model to show that the target and the replicating portfolio have identical estimated future payoffs under all circumstances. To demonstrate payoff identity, we must (1) specify what we mean by “all circumstances” for each security and (2) find a strategy for creating a replicating portfolio that in each future scenario or circumstance will have payoffs identical to those of the target. That is what the Black–Scholes option pricing model does: It tells us exactly how to replicate or manufacture fruit salad (an option) out of fruit (stocks and bonds). The appropriate price should be the cost of manufacture. The tricky part in building these models is specifying what we mean by “all circumstances.” In the Black–Scholes model, all circumstances means a future in which stock returns are normally distributed and stock prices move continuously. Unfortunately, real stock prices do not behave that way. Specifying future scenarios in financial models is always difficult because markets always outwit us eventually. Even if markets are not strictly random, their vagaries are too rich to capture in a few sentences or equations. The “risk” of using models differs from the risk of flipping coins. Although one cannot predict the result of a coin flip, one knows the probability of the coin’s coming up heads or tails. With a model, however, not even the probability of the model’s being right can be known. Financial models are therefore best regarded as a collection of parallel, inanimate “thought universes” available for exploration. Each universe should be internally consistent, but the financial/human world, unlike the world of matter, is vastly more complex and vivacious than any model we could ever make of it. The right way to engage with a model is to be like a reader of fiction—to suspend disbelief and then push ahead with the model as far as possible.",,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,510a7be05582965cd5c587c6722ad2068fd43647,New Concepts in Technical Trading Systems,1978,512,,J. Wilder,,,https://www.semanticscholar.org/paper/510a7be05582965cd5c587c6722ad2068fd43647,,,False,reference
institutional_trading_round2,1,StockSim: A Dual-Mode Order-Level Simulator for Evaluating Multi-Agent LLMs in Financial Markets,2025,Market microstructure and execution,32.56,5,2,336c89f0dadae33e79c1730e2f62f78ad4c3fffe,03039fbfcc6d46c2d52ec039f923990d4c95de85,INVESTORBENCH: A Benchmark for Financial Decision-Making Tasks with LLM-based Agent,2025,36,Annual Meeting of the Association for Computational Linguistics,Haohang Li; Yupeng Cao; Yangyang Yu; Shashidhar Reddy Javaji; Zhiyang Deng; Yueru He; Yuechen Jiang; Zining Zhu; K. Subbalakshmi; Jimin Huang; Lingfei Qian; Xueqing Peng; Jordan W. Suchow; Qianqian Xie,10.18653/v1/2025.acl-long.126,,https://www.semanticscholar.org/paper/03039fbfcc6d46c2d52ec039f923990d4c95de85,,,False,reference
